"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-24","3.58"," 1242"," 1241","0.00",,"0.0","0.0","73","81","64",,"  330","  330","0.0","10.1","13.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-25","5.59"," 0707"," 0712","0.00",,"0.0","0.0","71","80","61",,"  360","   10","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-26","4.70"," 1348"," 1347","0.00",,"0.0","0.0","70","82","57",,"  180","  180","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-27","6.71"," 1345"," 1047","0.00",,"0.0","0.0","70","79","61",,"  190","  200","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-28","6.26"," 1827"," 1826","0.38",,"0.0","0.0","72","77","66",,"  100","  100","0.0","13.0","15.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-29","10.07"," 1112"," 1224","0.00",,"0.0","0.0","70","76","63",,"  120","  110","0.0","19.9","21.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-30","4.70"," 1304"," 1304","0.03",,"0.0","0.0","73","80","66",,"   10","   10","0.0","11.0","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-08-31","5.82"," 1631"," 1630","0.00",,"0.0","0.0","76","83","69",,"  150","  150","0.0","13.0","15.0","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-01","7.16"," 1357"," 1423","0.03",,"0.0","0.0","77","83","71",,"  180","  200","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-02","6.49"," 1739"," 1109","0.01",,"0.0","0.0","78","83","72",,"  200","  180","0.0","13.0","17.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-03","4.70"," 0034"," 0034","0.21",,"0.0","0.0","77","81","73",,"  220","  220","0.0","13.0","15.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-04","9.40"," 2232"," 2232","0.00",,"0.0","0.0","73","84","62",,"   20","   20","0.0","25.9","31.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-05","11.41"," 0737"," 0322","0.00",,"0.0","0.0","58","66","49",,"   30","   10","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-06","6.04"," 1311"," 1310","0.00",,"0.0","0.0","59","69","49",,"   50","   20","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-07","4.70"," 1503"," 1324","0.00",,"0.0","0.0","62","76","47",,"  230","  190","0.0","14.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-08","8.95"," 1500"," 1411","0.00",,"0.0","0.0","64","74","53",,"  220","  240","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-09","4.70"," 1328"," 1321","0.00",,"0.0","0.0","73","83","63",,"  170","  190","0.0","10.1","13.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-10","5.14"," 1638"," 1357","0.00",,"0.0","0.0","71","80","61",,"  110","  150","0.0","13.0","15.0","    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-11","6.71"," 1601"," 1600","0.00",,"0.0","0.0","68","76","60",,"  130","  150","0.0","13.0","16.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-12","10.29"," 1530"," 1711","0.00",,"0.0","0.0","73","80","65",,"  190","  200","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-13","8.50"," 0308"," 0307","0.27",,"0.0","0.0","70","79","61",,"  230","  240","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-14","7.83"," 2347"," 2347","0.00",,"0.0","0.0","68","76","60",,"  170","  170","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-15","8.72"," 0333"," 1418","2.59",,"0.0","0.0","66","74","58",,"   10","  280","0.0","19.9","23.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-16","9.40"," 1529"," 1311","0.00",,"0.0","0.0","60","68","51",,"  300","  290","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-17","9.84"," 1444"," 1443","0.00",,"0.0","0.0","57","68","46",,"  230","  240","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-18","6.49"," 1316"," 1429","0.00",,"0.0","0.0","64","75","52",,"  220","  210","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-19","6.71"," 1635"," 1744","0.98",,"0.0","0.0","67","74","60",,"  100","  140","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-20","9.40"," 1448"," 0302","0.00",,"0.0","0.0","74","82","66",,"  220","  280","0.0","15.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-21","12.30"," 1004"," 1001","0.00",,"0.0","0.0","70","79","60",,"  290","  270","0.0","21.9","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-22","5.37"," 1338"," 1337","0.00",,"0.0","0.0","59","68","50",,"  230","  230","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-23","6.26"," 1350"," 1349","0.05",,"0.0","0.0","60","69","50",,"  160","  160","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-24","8.95"," 1547"," 1648","0.04",,"0.0","0.0","68","77","58",,"  330","  340","0.0","19.9","23.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-25","8.72"," 0213"," 0212","0.19",,"0.0","0.0","58","63","53",,"  360","  360","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-26","13.20"," 1528"," 1528","0.45",,"0.0","0.0","53","55","50",,"   10","   10","0.0","21.9","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-27","6.04"," 1437"," 1427","0.00",,"0.0","0.0","56","68","43",,"  210","  220","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-28","8.05"," 1516"," 1204","0.00",,"0.0","0.0","57","68","46",,"  360","   20","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-29","5.59"," 1117"," 1157","0.00",,"0.0","0.0","50","58","41",,"   10","   10","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-09-30","4.25"," 1339"," 1249","0.00",,"0.0","0.0","52","63","40",,"  170","  190","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-01","2.91"," 1200"," 1236","0.00",,"0.0","0.0","56","67","45",,"  190","  190","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-02","4.70"," 1035"," 1000","0.00",,"0.0","0.0","59","68","49",,"   10","   20","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-03","5.82"," 1431"," 1430","0.01",,"0.0","0.0","65","80","50",,"  310","  310","0.0","17.0","19.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-04","3.80"," 1450"," 1449","0.01",,"0.0","0.0","60","71","48",,"  190","  190","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-05","6.71"," 2103"," 2104","0.05",,"0.0","0.0","60","63","57",,"  130","  130","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-06","8.50"," 1901"," 1813","0.00",,"0.0","0.0","64","71","57",,"  330","  310","0.0","17.9","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-07","6.71"," 2246"," 2221","0.00",,"0.0","0.0","54","62","45",,"  310","  310","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-08","8.72"," 2321"," 1108","0.00",,"0.0","0.0","47","55","39",,"  360","  260","0.0","16.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-09","11.86"," 1050"," 1334","0.00",,"0.0","0.0","46","52","39",,"  360","  310","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-10","9.17"," 1507"," 1538","0.00",,,,"42","51","32",,"  290","  280","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-11","10.07"," 1249"," 1250","0.00",,,,"54","66","41",,"  280","  280","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-12","4.70"," 1431"," 1433","0.00",,,,"53","68","37",,"  210","  230","0.0","13.0","14.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-13","4.92"," 1539"," 1538","0.00",,,,"57","73","40",,"  240","  240","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-14","4.92"," 1542"," 1522","0.00",,,,"63","77","48",,"  220","  230","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-15","5.59"," 2307"," 2250","0.00",,,,"65","77","52",,"   60","   40","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-16","10.29"," 1137"," 1136","0.01",,,,"55","59","51",,"  110","  110","0.0","17.0","21.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-17","7.83"," 1408"," 1845","0.01",,,,"55","58","51",,"   90","   90","0.0","14.1","16.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-18","7.83",,,"0.06",,,,,"65","53",,"  340","  340","0.0","13.0","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-19","9.84"," 1628"," 1627","0.00",,,,"52","66","41",,"  310","  310","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-20","5.59"," 1138"," 1324","0.00",,,,"51","64","37",,"  190","  200","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-21","8.05"," 1225"," 1225","0.00",,,,"57","66","48",,"  220","  220","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-22","9.17"," 0744"," 0741","0.00",,,,"51","61","41",,"   20","   20","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-23","5.14"," 0814"," 0806","0.00",,,,"49","59","39",,"   60","   60","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-24","4.70"," 1437"," 1437","0.00",,,,"51","63","39",,"  210","  210","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-25","3.80"," 1334"," 1341","0.00",,,,"58","71","44",,"  140","  130","0.0","12.1","14.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-26","1.79"," 1250"," 1254","0.00",,,,"59","70","48",,"  200","  210","0.0","10.1","12.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-27","3.36"," 1529"," 1528","0.00",,,,"59","68","50",,"  360","  360","0.0","8.9","10.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-28","18.12"," 1155"," 1139","0.00",,,,"51","61","41",,"  360","  360","0.0","33.1","42.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-29","16.78"," 1952"," 1952","0.00",,,,"39","44","33",,"  340","  340","0.0","29.1","36.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-30","17.22"," 1420"," 2118","0.00",,,,"40","45","35",,"  330","  330","0.0","25.1","31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-10-31","14.99"," 1033"," 1031","0.03",,,,"47","52","41",,"  360","  360","0.0","23.9","29.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-01","14.99"," 0922"," 0922","0.00",,,,"48","55","41",,"   10","  360","0.0","25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-02","13.20"," 0855"," 0847","0.00",,,,"53","62","44",,"  360","  350","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-03","5.82"," 1133"," 0127","0.00",,,,"55","64","45",,"   10","  360","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-04","5.59"," 2146"," 2145","0.01",,,,"58","67","48",,"  310","  310","0.0","17.0","21.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-05","14.76"," 1846"," 1839","0.00",,,,"49","54","44",,"  340","  320","0.0","25.9","36.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-06","13.42"," 1141"," 1155","0.00",,,,"49","55","42",,"  350","  340","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-07","8.28"," 1329"," 1328","0.00",,,,"49","58","39",,"  350","  350","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-08","4.25"," 0846"," 1141","0.00",,,,"49","59","39",,"   30","  330","0.0","10.1","12.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-09","6.71"," 2349"," 2155","0.06",,,,"52","62","42",,"  130","  120","0.0","14.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-10","14.76"," 0455"," 0454","1.93",,,,"57","64","50",,"  110","  110","0.0","25.1","32.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-11","14.76"," 1931"," 1929","0.24",,,,"52","56","48",,"  350","  350","0.0","21.9","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-12","11.41"," 1043"," 1034","0.00",,,,"46","53","39",,"  350","  360","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-13","4.25"," 0839"," 0839","0.00",,,,"44","49","38",,"  360","  360","0.0","10.1","12.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-14","6.71"," 1853"," 2244","0.34",,,,"49","54","43",,"  310","  330","0.0","17.9","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-15","13.20"," 1448"," 1447","0.00",,,,"42","48","36",,"  300","  300","0.0","28.0","36.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-16","10.51"," 2328"," 2231","0.00",,,,"40","49","31",,"  220","  220","0.0","19.9","28.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-17","13.42"," 1214"," 1300","0.01",,,,"47","55","39",,"  260","  270","0.0","23.9","32.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-18","9.84"," 1138"," 1137","0.00",,,,"40","47","33",,"  300","  290","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-19","4.70"," 1003"," 1026","0.00",,,,"34","41","26",,"  290","  290","0.0","15.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-20","8.95"," 2041"," 2023","0.02",,,,"34","44","24",,"  300","  310","0.0","23.9","30.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-21","11.63"," 2041"," 2041","0.00",,,,"33","41","25",,"  280","  280","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-22","14.76"," 1108"," 1221","0.00",,,,"32","35","28",,"  280","  300","0.0","25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-23","9.40"," 0138"," 0228","0.00",,,,"30","36","23",,"  300","  300","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-24","4.03"," 1445"," 1449","0.00",,,,"26","35","17",,"  310","  320","0.0","15.0","17.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-25","5.82"," 1158"," 1202","0.00",,,,"30","39","20",,"   50","   60","0.0","14.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-26","13.20"," 1207"," 1206","1.11",,,,"47","56","38",,"  120","  120","0.0","31.1","40.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-27","10.51"," 1431"," 1231","0.00",,,,"47","53","41",,"  270","  270","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-28","5.59"," 1333"," 1305","0.00",,,,"43","50","35",,"  280","  280","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-29","6.49"," 1249"," 1244","0.16",,,,"41","49","33",,"  270","  270","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-11-30","11.63"," 1433"," 1355","0.34",,,,"39","43","34",,"  330","  320","0.0","23.0","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-01","8.95"," 2302"," 2302","0.00",,,,"35","41","29",,"  360","  360","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-02","13.42"," 1205"," 1344","0.00",,,,"30","34","25",,"  360","  360","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-03","5.82"," 0024"," 0128","0.00",,,,"26","33","19",,"  360","  360","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-04","5.37"," 0858"," 1023","0.00",,,,"31","45","17",,"  340","   10","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-05","10.29"," 1609"," 1934","0.00",,,,"34","47","21",,"  270","  290","0.0","28.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-06","11.18"," 0127"," 0130","0.00",,,,"29","32","25",,"  310","  310","0.0","28.0","34.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-07","10.29"," 1518"," 1457","0.00",,,,"29","34","23",,"  290","  270","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-08","6.71"," 1736"," 1602","0.01",,,,"28","31","25",,"   20","   40","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-09","5.82"," 1143"," 1338","0.00",,,,"26","33","19",,"  360","  360","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-10","4.92"," 1145"," 1144","0.06",,,,"30","41","18",,"  150","  160","0.0","15.0","17.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-11","4.47"," 2346"," 2345","0.02",,,,"42","45","38",,"  190","  180","0.0","12.1","14.1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-12","21.47"," 1024"," 1019","0.01",,,,"40","54","26",,"  280","  270","0.0","42.9","53.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-13","6.04"," 0049"," 0045","0.00",,,,"24","31","17",,"  330","  330","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-14","10.29"," 2144"," 2144","1.00",,,,"39","48","29",,"  300","  300","0.0","23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-15","8.28"," 0919"," 0845","0.00",,,,"34","37","30",,"  360","  350","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-16","11.41"," 2043"," 2048","0.24",,,,"44","53","34",,"  120","  120","0.0","23.9","31.1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-17","20.36"," 2226"," 2055","1.04",,,,"47","60","33",,"  260","  260","0.0","36.0","47.0","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-18","13.87"," 0303"," 0118","0.00",,,,"31","36","25",,"  260","  270","0.0","30.0","40.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-19","6.26"," 2218"," 2243","0.04",,,,"32","41","23",,"   20","   10","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-20","14.54"," 2237"," 2236","0.02",,,,"29","34","23",,"  280","  290","0.0","8.9","12.1","    1",,,,,,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-21","3.80"," 1444"," 1444","0.00",,,,"25","32","17",,"  240","  240","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-22","8.28"," 2122"," 2118","0.06",,,,"26","32","19",,"  330","  330","0.0","25.9","33.1","    1",,,,,,,,,,"    1",,,,,"    1","    1",,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2000-12-23","10.51"," 2359"," 2358","0.00",,,,"21","28","14",,"  320","  310","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
